source,target,actors_common,genres_common,similaridade,rating_media,peso,peso_bf
tt0007340,tt0011076,1,1,3,6.3,0.333333,0.333333
tt0007340,tt0011141,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0011402,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0011420,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0011489,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0012067,1,0,2,7.0,0.5,0.5
tt0007340,tt0012202,1,0,2,6.95,0.5,0.5
tt0007340,tt0012567,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0012574,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0012672,1,1,3,6.45,0.333333,0.333333
tt0007340,tt0012716,1,1,3,6.6,0.333333,0.333333
tt0007340,tt0012744,1,0,2,3.5,0.5,0.5
tt0007340,tt0012904,1,0,2,3.5,0.5,0.5
tt0007340,tt0013139,1,1,3,6.2,0.333333,0.333333
tt0007340,tt0013402,1,1,3,6.85,0.333333,0.333333
tt0007340,tt0013595,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0013779,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0013824,1,1,3,6.75,0.333333,0.333333
tt0007340,tt0014003,1,1,3,6.8,0.333333,0.333333
tt0007340,tt0014151,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0014213,1,1,3,5.5,0.333333,0.333333
tt0007340,tt0014587,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0014908,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0015413,1,1,3,6.65,0.333333,0.333333
tt0007340,tt0015476,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0015482,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0015497,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0015550,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0015789,1,0,2,3.5,0.5,0.5
tt0007340,tt0015817,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0016171,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0016172,1,0,2,6.5,0.5,0.5
tt0007340,tt0016209,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0016337,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0016380,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0016470,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0016477,1,1,3,7.0,0.333333,0.333333
tt0007340,tt0016478,1,1,3,6.8,0.333333,0.333333
tt0007340,tt0016688,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0016853,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0017229,1,0,2,6.1,0.5,0.5
tt0007340,tt0017370,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0017388,1,0,2,6.1,0.5,0.5
tt0007340,tt0017428,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0017437,1,0,2,6.8,0.5,0.5
tt0007340,tt0017540,1,1,3,6.9,0.333333,0.333333
tt0007340,tt0017599,1,0,2,7.15,0.5,0.5
tt0007340,tt0017761,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0018277,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0018466,1,0,2,6.5,0.5,0.5
tt0007340,tt0018496,1,0,2,3.5,0.5,0.5
tt0007340,tt0018725,1,1,3,6.6,0.333333,0.333333
tt0007340,tt0018780,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0018832,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0018978,1,1,3,5.75,0.333333,0.333333
tt0007340,tt0019307,1,0,2,6.25,0.5,0.5
tt0007340,tt0019450,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0019804,1,0,2,3.5,0.5,0.5
tt0007340,tt0020004,1,1,3,6.8,0.333333,0.333333
tt0007340,tt0020223,1,1,3,6.8,0.333333,0.333333
tt0007340,tt0020401,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0020808,1,0,2,6.9,0.5,0.5
tt0007340,tt0020837,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0020919,1,0,2,6.05,0.5,0.5
tt0007340,tt0020997,1,1,3,6.1,0.333333,0.333333
tt0007340,tt0021164,1,0,2,3.5,0.5,0.5
tt0007340,tt0021634,1,1,3,6.6,0.333333,0.333333
tt0007340,tt0021862,1,1,3,6.25,0.333333,0.333333
tt0007340,tt0021876,1,1,3,7.3,0.333333,0.333333
tt0007340,tt0022733,1,0,2,6.75,0.5,0.5
tt0007340,tt0022791,1,1,3,6.3,0.333333,0.333333
tt0007340,tt0022847,1,1,3,6.4,0.333333,0.333333
tt0007340,tt0023155,1,1,3,6.15,0.333333,0.333333
tt0007340,tt0023278,1,1,3,6.8,0.333333,0.333333
tt0007340,tt0023520,1,1,3,6.05,0.333333,0.333333
tt0007340,tt0023670,1,0,2,5.0,0.5,0.5
tt0007340,tt0023698,1,1,3,3.5,0.333333,0.333333
tt0007340,tt0023980,1,1,3,6.4,0.333333,0.333333
tt0007340,tt0024013,1,1,3,6.15,0.333333,0.333333
tt0007340,tt0024110,1,0,2,6.35,0.5,0.5
tt0007340,tt0024373,1,1,3,6.65,0.333333,0.333333
tt0007340,tt0024558,1,1,3,6.55,0.333333,0.333333
tt0007340,tt0024727,1,1,3,6.4,0.333333,0.333333
tt0007340,tt0024784,1,1,3,6.35,0.333333,0.333333
tt0007340,tt0025907,1,1,3,7.05,0.333333,0.333333
tt0007340,tt0026239,1,1,3,6.65,0.333333,0.333333
tt0007340,tt0026492,1,1,3,6.2,0.333333,0.333333
tt0007340,tt0027116,1,1,3,6.1,0.333333,0.333333
tt0007340,tt0027206,1,1,3,7.2,0.333333,0.333333
tt0007340,tt0027496,1,0,2,6.1,0.5,0.5
tt0007340,tt0027501,1,1,3,6.25,0.333333,0.333333
tt0007340,tt0029605,1,0,2,6.85,0.5,0.5
tt0007488,tt0007930,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0008005,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0009199,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0009340,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0009472,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0009869,1,0,2,0.0,0.5,0.5
tt0007488,tt0010060,1,1,3,3.15,0.333333,0.333333
tt0007488,tt0010133,1,0,2,2.1,0.5,0.5
tt0007488,tt0010136,1,0,2,0.0,0.5,0.5
tt0007488,tt0010402,1,1,3,3.15,0.333333,0.333333
tt0007488,tt0010942,1,0,2,0.0,0.5,0.5
tt0007488,tt0011039,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0011076,1,1,3,2.8,0.333333,0.333333
tt0007488,tt0011141,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0011402,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0011420,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0011489,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0012067,1,0,2,3.5,0.5,0.5
tt0007488,tt0012202,1,0,2,3.45,0.5,0.5
tt0007488,tt0012567,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0012574,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0012672,1,1,3,2.95,0.333333,0.333333
tt0007488,tt0012716,1,1,3,3.1,0.333333,0.333333
tt0007488,tt0012744,1,0,2,0.0,0.5,0.5
tt0007488,tt0012904,1,0,2,0.0,0.5,0.5
tt0007488,tt0013139,1,1,3,2.7,0.333333,0.333333
tt0007488,tt0013402,1,1,3,3.35,0.333333,0.333333
tt0007488,tt0013595,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0013779,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0013824,1,1,3,3.25,0.333333,0.333333
tt0007488,tt0014003,1,1,3,3.3,0.333333,0.333333
tt0007488,tt0014213,1,1,3,2.0,0.333333,0.333333
tt0007488,tt0014587,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0014908,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0015413,1,1,3,3.15,0.333333,0.333333
tt0007488,tt0015476,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0015482,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0015497,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0015550,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0015789,1,0,2,0.0,0.5,0.5
tt0007488,tt0015817,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0016171,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0016172,1,0,2,3.0,0.5,0.5
tt0007488,tt0016209,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0016380,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0016470,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0016477,1,1,3,3.5,0.333333,0.333333
tt0007488,tt0016478,1,1,3,3.3,0.333333,0.333333
tt0007488,tt0016688,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0016853,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0017229,1,0,2,2.6,0.5,0.5
tt0007488,tt0017370,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0017388,1,0,2,2.6,0.5,0.5
tt0007488,tt0017437,1,0,2,3.3,0.5,0.5
tt0007488,tt0017540,1,1,3,3.4,0.333333,0.333333
tt0007488,tt0017599,1,0,2,3.65,0.5,0.5
tt0007488,tt0017761,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0018277,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0018466,1,0,2,3.0,0.5,0.5
tt0007488,tt0018496,1,0,2,0.0,0.5,0.5
tt0007488,tt0018725,1,1,3,3.1,0.333333,0.333333
tt0007488,tt0018780,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0018832,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0018978,1,1,3,2.25,0.333333,0.333333
tt0007488,tt0019307,1,0,2,2.75,0.5,0.5
tt0007488,tt0019450,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0019804,1,0,2,0.0,0.5,0.5
tt0007488,tt0020004,1,1,3,3.3,0.333333,0.333333
tt0007488,tt0020223,1,1,3,3.3,0.333333,0.333333
tt0007488,tt0020401,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0020808,1,0,2,3.4,0.5,0.5
tt0007488,tt0020837,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0020919,1,0,2,2.55,0.5,0.5
tt0007488,tt0020997,1,1,3,2.6,0.333333,0.333333
tt0007488,tt0021164,1,0,2,0.0,0.5,0.5
tt0007488,tt0021634,1,1,3,3.1,0.333333,0.333333
tt0007488,tt0021862,1,2,4,2.75,0.25,0.25
tt0007488,tt0021876,1,1,3,3.8,0.333333,0.333333
tt0007488,tt0022733,1,0,2,3.25,0.5,0.5
tt0007488,tt0022791,1,1,3,2.8,0.333333,0.333333
tt0007488,tt0022847,1,1,3,2.9,0.333333,0.333333
tt0007488,tt0023155,1,1,3,2.65,0.333333,0.333333
tt0007488,tt0023278,1,1,3,3.3,0.333333,0.333333
tt0007488,tt0023520,1,1,3,2.55,0.333333,0.333333
tt0007488,tt0023670,1,0,2,1.5,0.5,0.5
tt0007488,tt0023698,1,1,3,0.0,0.333333,0.333333
tt0007488,tt0023980,1,1,3,2.9,0.333333,0.333333
tt0007488,tt0024013,1,2,4,2.65,0.25,0.25
tt0007488,tt0024110,1,0,2,2.85,0.5,0.5
tt0007488,tt0024373,1,1,3,3.15,0.333333,0.333333
tt0007488,tt0024558,1,2,4,3.05,0.25,0.25
tt0007488,tt0024727,1,1,3,2.9,0.333333,0.333333
tt0007488,tt0024784,1,1,3,2.85,0.333333,0.333333
tt0007488,tt0025907,1,1,3,3.55,0.333333,0.333333
tt0007488,tt0026239,1,1,3,3.15,0.333333,0.333333
tt0007488,tt0026492,1,1,3,2.7,0.333333,0.333333
tt0007488,tt0027206,1,2,4,3.7,0.25,0.25
tt0007488,tt0027496,1,0,2,2.6,0.5,0.5
tt0007488,tt0029605,1,0,2,3.35,0.5,0.5
tt0007930,tt0008005,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0009199,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0009340,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0009869,1,0,2,0.0,0.5,0.5
tt0007930,tt0010060,1,1,3,3.15,0.333333,0.333333
tt0007930,tt0010133,1,0,2,2.1,0.5,0.5
tt0007930,tt0010136,1,0,2,0.0,0.5,0.5
tt0007930,tt0010402,1,1,3,3.15,0.333333,0.333333
tt0007930,tt0010602,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0010942,1,0,2,0.0,0.5,0.5
tt0007930,tt0011039,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0011076,1,1,3,2.8,0.333333,0.333333
tt0007930,tt0011141,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0011402,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0011420,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0011489,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0012067,1,0,2,3.5,0.5,0.5
tt0007930,tt0012202,1,0,2,3.45,0.5,0.5
tt0007930,tt0012567,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0012574,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0012672,1,1,3,2.95,0.333333,0.333333
tt0007930,tt0012716,1,1,3,3.1,0.333333,0.333333
tt0007930,tt0012744,1,0,2,0.0,0.5,0.5
tt0007930,tt0012904,1,0,2,0.0,0.5,0.5
tt0007930,tt0013139,1,1,3,2.7,0.333333,0.333333
tt0007930,tt0013402,1,1,3,3.35,0.333333,0.333333
tt0007930,tt0013595,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0013779,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0013824,1,1,3,3.25,0.333333,0.333333
tt0007930,tt0014003,1,1,3,3.3,0.333333,0.333333
tt0007930,tt0014151,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0014213,1,1,3,2.0,0.333333,0.333333
tt0007930,tt0014587,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0014908,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0015413,1,1,3,3.15,0.333333,0.333333
tt0007930,tt0015476,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0015482,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0015497,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0015550,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0015789,1,0,2,0.0,0.5,0.5
tt0007930,tt0015817,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0016171,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0016172,1,0,2,3.0,0.5,0.5
tt0007930,tt0016209,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0016337,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0016380,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0016470,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0016477,1,1,3,3.5,0.333333,0.333333
tt0007930,tt0016478,1,1,3,3.3,0.333333,0.333333
tt0007930,tt0016688,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0016853,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0017370,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0017388,1,0,2,2.6,0.5,0.5
tt0007930,tt0017428,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0017437,1,0,2,3.3,0.5,0.5
tt0007930,tt0017540,1,1,3,3.4,0.333333,0.333333
tt0007930,tt0017599,1,0,2,3.65,0.5,0.5
tt0007930,tt0017761,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0018277,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0018466,1,0,2,3.0,0.5,0.5
tt0007930,tt0018496,1,0,2,0.0,0.5,0.5
tt0007930,tt0018725,1,1,3,3.1,0.333333,0.333333
tt0007930,tt0018780,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0018832,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0018978,1,1,3,2.25,0.333333,0.333333
tt0007930,tt0019307,1,0,2,2.75,0.5,0.5
tt0007930,tt0019450,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0019804,1,0,2,0.0,0.5,0.5
tt0007930,tt0020004,1,1,3,3.3,0.333333,0.333333
tt0007930,tt0020223,1,1,3,3.3,0.333333,0.333333
tt0007930,tt0020401,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0020808,1,0,2,3.4,0.5,0.5
tt0007930,tt0020837,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0020919,1,0,2,2.55,0.5,0.5
tt0007930,tt0020997,1,1,3,2.6,0.333333,0.333333
tt0007930,tt0021164,1,0,2,0.0,0.5,0.5
tt0007930,tt0021634,1,1,3,3.1,0.333333,0.333333
tt0007930,tt0021862,1,1,3,2.75,0.333333,0.333333
tt0007930,tt0021876,1,1,3,3.8,0.333333,0.333333
tt0007930,tt0022733,1,0,2,3.25,0.5,0.5
tt0007930,tt0022791,1,1,3,2.8,0.333333,0.333333
tt0007930,tt0022847,1,1,3,2.9,0.333333,0.333333
tt0007930,tt0023155,1,1,3,2.65,0.333333,0.333333
tt0007930,tt0023278,1,1,3,3.3,0.333333,0.333333
tt0007930,tt0023520,1,1,3,2.55,0.333333,0.333333
tt0007930,tt0023670,1,0,2,1.5,0.5,0.5
tt0007930,tt0023698,1,1,3,0.0,0.333333,0.333333
tt0007930,tt0023980,1,1,3,2.9,0.333333,0.333333
tt0007930,tt0024013,1,1,3,2.65,0.333333,0.333333
tt0007930,tt0024110,1,0,2,2.85,0.5,0.5
tt0007930,tt0024373,1,1,3,3.15,0.333333,0.333333
tt0007930,tt0024558,1,1,3,3.05,0.333333,0.333333
tt0007930,tt0024727,1,1,3,2.9,0.333333,0.333333
tt0007930,tt0024784,1,1,3,2.85,0.333333,0.333333
tt0007930,tt0025907,1,1,3,3.55,0.333333,0.333333
tt0007930,tt0026239,1,1,3,3.15,0.333333,0.333333
tt0007930,tt0026492,1,1,3,2.7,0.333333,0.333333
tt0007930,tt0027116,1,1,3,2.6,0.333333,0.333333
tt0007930,tt0027206,1,1,3,3.7,0.333333,0.333333
tt0007930,tt0027496,1,0,2,2.6,0.5,0.5
tt0007930,tt0027501,1,1,3,2.75,0.333333,0.333333
tt0007930,tt0029605,1,0,2,3.35,0.5,0.5
tt0008005,tt0009199,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0009340,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0009472,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0009869,1,0,2,0.0,0.5,0.5
tt0008005,tt0010060,1,1,3,3.15,0.333333,0.333333
tt0008005,tt0010133,1,0,2,2.1,0.5,0.5
tt0008005,tt0010136,1,0,2,0.0,0.5,0.5
tt0008005,tt0010402,1,1,3,3.15,0.333333,0.333333
tt0008005,tt0010602,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0010942,1,0,2,0.0,0.5,0.5
tt0008005,tt0011039,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0011076,1,1,3,2.8,0.333333,0.333333
tt0008005,tt0011141,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0011402,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0011420,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0011489,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0012067,1,0,2,3.5,0.5,0.5
tt0008005,tt0012202,1,0,2,3.45,0.5,0.5
tt0008005,tt0012567,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0012574,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0012672,1,1,3,2.95,0.333333,0.333333
tt0008005,tt0012716,1,1,3,3.1,0.333333,0.333333
tt0008005,tt0012744,1,0,2,0.0,0.5,0.5
tt0008005,tt0012904,1,0,2,0.0,0.5,0.5
tt0008005,tt0013139,1,1,3,2.7,0.333333,0.333333
tt0008005,tt0013402,1,1,3,3.35,0.333333,0.333333
tt0008005,tt0013595,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0013779,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0013824,1,1,3,3.25,0.333333,0.333333
tt0008005,tt0014003,1,1,3,3.3,0.333333,0.333333
tt0008005,tt0014151,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0014213,1,1,3,2.0,0.333333,0.333333
tt0008005,tt0014587,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0014908,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0015413,1,1,3,3.15,0.333333,0.333333
tt0008005,tt0015476,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0015482,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0015497,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0015550,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0015789,1,0,2,0.0,0.5,0.5
tt0008005,tt0015817,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0016171,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0016172,1,0,2,3.0,0.5,0.5
tt0008005,tt0016209,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0016337,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0016380,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0016470,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0016477,1,1,3,3.5,0.333333,0.333333
tt0008005,tt0016478,1,1,3,3.3,0.333333,0.333333
tt0008005,tt0016688,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0016853,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0017229,1,0,2,2.6,0.5,0.5
tt0008005,tt0017370,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0017388,1,0,2,2.6,0.5,0.5
tt0008005,tt0017428,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0017437,1,0,2,3.3,0.5,0.5
tt0008005,tt0017540,1,1,3,3.4,0.333333,0.333333
tt0008005,tt0017599,1,0,2,3.65,0.5,0.5
tt0008005,tt0017761,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0018277,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0018466,1,0,2,3.0,0.5,0.5
tt0008005,tt0018496,1,0,2,0.0,0.5,0.5
tt0008005,tt0018725,1,1,3,3.1,0.333333,0.333333
tt0008005,tt0018780,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0018832,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0018978,1,1,3,2.25,0.333333,0.333333
tt0008005,tt0019307,1,0,2,2.75,0.5,0.5
tt0008005,tt0019450,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0019804,1,0,2,0.0,0.5,0.5
tt0008005,tt0020004,1,1,3,3.3,0.333333,0.333333
tt0008005,tt0020223,1,1,3,3.3,0.333333,0.333333
tt0008005,tt0020401,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0020808,1,0,2,3.4,0.5,0.5
tt0008005,tt0020837,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0020919,1,0,2,2.55,0.5,0.5
tt0008005,tt0020997,1,1,3,2.6,0.333333,0.333333
tt0008005,tt0021164,1,0,2,0.0,0.5,0.5
tt0008005,tt0021634,1,1,3,3.1,0.333333,0.333333
tt0008005,tt0021862,1,1,3,2.75,0.333333,0.333333
tt0008005,tt0021876,1,1,3,3.8,0.333333,0.333333
tt0008005,tt0022733,1,0,2,3.25,0.5,0.5
tt0008005,tt0022791,1,1,3,2.8,0.333333,0.333333
tt0008005,tt0022847,1,1,3,2.9,0.333333,0.333333
tt0008005,tt0023155,1,1,3,2.65,0.333333,0.333333
tt0008005,tt0023278,1,1,3,3.3,0.333333,0.333333
tt0008005,tt0023520,1,1,3,2.55,0.333333,0.333333
tt0008005,tt0023670,1,0,2,1.5,0.5,0.5
tt0008005,tt0023698,1,1,3,0.0,0.333333,0.333333
tt0008005,tt0023980,1,1,3,2.9,0.333333,0.333333
tt0008005,tt0024013,1,1,3,2.65,0.333333,0.333333
tt0008005,tt0024110,1,0,2,2.85,0.5,0.5
tt0008005,tt0024373,1,1,3,3.15,0.333333,0.333333
tt0008005,tt0024558,1,1,3,3.05,0.333333,0.333333
tt0008005,tt0024727,1,1,3,2.9,0.333333,0.333333
tt0008005,tt0024784,1,1,3,2.85,0.333333,0.333333
tt0008005,tt0025907,1,1,3,3.55,0.333333,0.333333
tt0008005,tt0026239,1,1,3,3.15,0.333333,0.333333
tt0008005,tt0026492,1,1,3,2.7,0.333333,0.333333
tt0008005,tt0027116,1,1,3,2.6,0.333333,0.333333
tt0008005,tt0027206,1,1,3,3.7,0.333333,0.333333
tt0008005,tt0027496,1,0,2,2.6,0.5,0.5
tt0008005,tt0027501,1,1,3,2.75,0.333333,0.333333
tt0008005,tt0029605,1,0,2,3.35,0.5,0.5
tt0009199,tt0009472,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0009869,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0010060,1,2,4,3.15,0.25,0.25
tt0009199,tt0010133,1,1,3,2.1,0.333333,0.333333
tt0009199,tt0010136,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0010602,1,2,4,0.0,0.25,0.25
tt0009199,tt0010942,1,0,2,0.0,0.5,0.5
tt0009199,tt0011039,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0011076,1,1,3,2.8,0.333333,0.333333
tt0009199,tt0011141,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0011402,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0011420,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0011489,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0012067,1,1,3,3.5,0.333333,0.333333
tt0009199,tt0012202,1,1,3,3.45,0.333333,0.333333
tt0009199,tt0012567,1,2,4,0.0,0.25,0.25
tt0009199,tt0012574,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0012672,1,1,3,2.95,0.333333,0.333333
tt0009199,tt0012716,1,1,3,3.1,0.333333,0.333333
tt0009199,tt0012744,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0012904,1,0,2,0.0,0.5,0.5
tt0009199,tt0013139,1,1,3,2.7,0.333333,0.333333
tt0009199,tt0013402,1,1,3,3.35,0.333333,0.333333
tt0009199,tt0013595,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0013779,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0013824,1,1,3,3.25,0.333333,0.333333
tt0009199,tt0014003,1,1,3,3.3,0.333333,0.333333
tt0009199,tt0014151,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0014213,1,1,3,2.0,0.333333,0.333333
tt0009199,tt0014587,1,2,4,0.0,0.25,0.25
tt0009199,tt0014908,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0015413,1,1,3,3.15,0.333333,0.333333
tt0009199,tt0015476,1,2,4,0.0,0.25,0.25
tt0009199,tt0015482,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0015497,1,2,4,0.0,0.25,0.25
tt0009199,tt0015550,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0015789,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0015817,1,2,4,0.0,0.25,0.25
tt0009199,tt0016172,1,1,3,3.0,0.333333,0.333333
tt0009199,tt0016209,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0016337,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0016380,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0016470,1,1,3,0.0,0.333333,0.333333
tt0009199,tt0016477,1,2,4,3.5,0.25,0.25
tt0009199,tt0016478,1,1,3,3.3,0.333333,0.333333
tt0009199,tt0016688,1,2,4,0.0,0.25,0.25
tt0009199,tt0016853,1,1,3,0.0,0.333333,0.333333
